Fecha,Total,"Al Sector
 Privado y Otros",Al Tesoro Nacional,Adelantos Transitorios,Transferencia de Utilidades ,Resto,Pases,LELIQ,Redescuentos y Adelantos,"Intereses, Primas y Remun. Ctas. Ctes.",LEBAC y NOBAC,Rescate de Cuasimonedas,Otros,"Billetes y Monedas en Poder del Público
(1)","Billetes y Monedas en Entidades
(2)","Cheques Cancelatorios
(3)","Base Monetaria	Cuenta 
Corriente 
en el BCRA 
(4)","Base Monetaria más cuasimonedas        
Cuasimonedas Total
(5) = (1+2+3+4)","Base Monetaria más cuasimonedas        
Cuasimonedas
(6)","Base Monetaria más cuasimonedas	Total 
(7) = (5+6)","Billetes y Monedas en Poder del Público
(8)","Billetes y Monedas en Entidades
(9)","Cheques Cancelatorios
(10)","Cuenta Corriente 
en el BCRA
(11)",Saldo diario total,"Cuasimonedas
(13)","Total 
(14) = (12+13)"
7-Mar-06,334,234,-31,0,0,2,81,0,0,0,0,0,47,42,-49,0,340,334,0,334,"43,094","4,390",0,"11,073","58,557",0,"58,557"
8-Mar-06,-574,36,-14,0,0,0,-138,0,0,0,-468,0,10,-16,-87,0,-471,-574,0,-574,"43,078","4,303",0,"10,601","57,983",0,"57,983"
9-Mar-06,291,136,-48,0,0,0,169,0,0,21,0,0,13,-98,27,0,362,291,0,291,"42,980","4,330",0,"10,963","58,274",0,"58,274"
10-Mar-06,197,255,-31,0,0,-2,-14,0,0,0,0,0,-13,-14,-56,0,266,197,0,197,"42,967","4,274",0,"11,230","58,470",0,"58,470"
13-Mar-06,-46,2,0,-300,0,304,-49,0,0,0,0,0,-3,-412,299,0,67,-46,0,-46,"42,555","4,573",0,"11,297","58,424",0,"58,424"
14-Mar-06,-4,28,0,0,0,-1,-32,0,0,0,-2,0,3,-308,-154,0,458,-4,0,-4,"42,246","4,419",0,"11,755","58,420",0,"58,420"
15-Mar-06,51,94,0,-300,0,310,-76,0,0,0,21,0,2,-158,-127,0,336,51,0,51,"42,088","4,292",0,"12,091","58,471",0,"58,471"
16-Mar-06,327,271,0,0,0,-1,55,0,0,0,3,0,0,-119,2,0,445,327,0,327,"41,969","4,294",0,"12,535","58,798",0,"58,798"
17-Mar-06,59,267,0,0,0,3,-213,0,0,0,0,0,2,30,-196,0,224,59,0,59,"41,999","4,098",0,"12,760","58,857",0,"58,857"
20-Mar-06,209,196,0,0,0,65,-49,0,0,1,-4,0,1,-249,177,0,282,209,0,209,"41,750","4,275",0,"13,041","59,066",0,"59,066"
21-Mar-06,240,6,0,0,0,14,206,0,0,0,-2,0,15,-102,-78,0,420,240,0,240,"41,648","4,197",0,"13,461","59,306",0,"59,306"
22-Mar-06,-4,108,0,0,0,-4,-342,0,0,-1,213,0,21,-18,-2,0,15,-4,0,-4,"41,630","4,195",0,"13,476","59,301",0,"59,301"
23-Mar-06,-395,47,0,600,0,-600,-217,0,-224,0,-4,0,2,187,-122,0,-460,-395,0,-395,"41,816","4,073",0,"13,016","58,906",0,"58,906"
27-Mar-06,-229,46,0,0,0,-6,-272,0,0,1,0,0,2,-116,231,0,-343,-229,0,-229,"41,700","4,304",0,"12,673","58,677",0,"58,677"
28-Mar-06,81,0,0,0,0,19,35,0,-31,0,42,0,16,-317,253,0,145,81,0,81,"41,384","4,557",0,"12,817","58,758",0,"58,758"
29-Mar-06,-848,154,0,-600,0,601,-954,0,-32,0,-25,0,7,-12,18,0,-854,-848,0,-848,"41,371","4,575",0,"11,964","57,910",0,"57,910"
30-Mar-06,-519,104,0,0,0,-94,-295,0,-32,1,0,0,-203,203,96,0,-818,-519,0,-519,"41,575","4,671",0,"11,145","57,391",0,"57,391"
31-Mar-06,"1,700",38,0,0,0,205,"1,493",0,-32,0,3,0,-7,422,-60,0,"1,338","1,700",0,"1,700","41,997","4,611",0,"12,483","59,091",0,"59,091"
3-Apr-06,563,30,0,0,0,24,681,0,-177,1,0,0,4,409,22,0,132,563,0,563,"42,406","4,633",0,"12,615","59,654",0,"59,654"
4-Apr-06,-237,87,0,0,0,0,-246,0,-36,-23,39,0,-58,83,170,0,-490,-237,0,-237,"42,489","4,803",0,"12,125","59,417",0,"59,417"
5-Apr-06,376,174,0,0,0,0,223,0,0,19,-38,0,-2,231,-23,0,168,376,0,376,"42,720","4,780",0,"12,293","59,793",0,"59,793"
6-Apr-06,-56,194,0,0,0,0,-299,0,0,2,0,0,47,432,-220,0,-268,-56,0,-56,"43,152","4,560",0,"12,025","59,737",0,"59,737"
7-Apr-06,252,58,0,0,0,-9,209,0,0,0,0,0,-5,423,-150,0,-20,252,0,252,"43,575","4,410",0,"12,005","59,990",0,"59,990"
10-Apr-06,96,80,0,0,0,12,-11,0,0,0,0,0,15,-105,347,0,-145,96,0,96,"43,470","4,757",0,"11,860","60,086",0,"60,086"
11-Apr-06,387,216,0,0,0,-1,174,0,0,0,-4,0,2,-230,285,0,331,387,0,387,"43,240","5,042",0,"12,191","60,473",0,"60,473"
12-Apr-06,126,254,0,0,0,-42,-57,0,0,0,-18,0,-12,-97,-66,0,290,126,0,126,"43,142","4,976",0,"12,481","60,599",0,"60,599"
17-Apr-06,158,294,0,0,0,48,-187,0,0,1,0,0,1,-621,386,0,393,158,0,158,"42,521","5,362",0,"12,874","60,757",0,"60,757"
18-Apr-06,-494,285,0,0,0,0,-777,0,0,0,0,0,-2,-331,-287,0,124,-494,0,-494,"42,191","5,075",0,"12,998","60,263",0,"60,263"
19-Apr-06,-127,180,0,0,0,65,-261,0,0,0,-110,0,-1,-147,-471,0,491,-127,0,-127,"42,044","4,604",0,"13,489","60,136",0,"60,136"
20-Apr-06,126,228,0,0,0,0,-130,0,0,0,14,0,15,30,-288,0,385,126,0,126,"42,073","4,316",0,"13,873","60,263",0,"60,263"
21-Apr-06,122,260,0,0,0,13,-149,0,0,0,0,0,-3,117,-184,0,189,122,0,122,"42,190","4,132",0,"14,062","60,384",0,"60,384"
24-Apr-06,-123,314,0,0,0,1,-431,0,0,0,0,0,-7,-200,278,0,-201,-123,0,-123,"41,990","4,410",0,"13,861","60,261",0,"60,261"
25-Apr-06,648,326,0,0,0,-12,336,0,0,0,0,0,-3,-120,56,0,712,648,0,648,"41,869","4,466",0,"14,573","60,908",0,"60,908"
26-Apr-06,-73,237,0,0,0,23,287,0,0,0,-644,0,23,-49,199,0,-224,-73,0,-73,"41,821","4,665",0,"14,349","60,835",0,"60,835"
27-Apr-06,-455,279,0,0,0,-11,-726,0,0,0,0,0,3,179,190,0,-824,-455,0,-455,"42,000","4,855",0,"13,525","60,380",0,"60,380"
28-Apr-06,155,238,0,0,600,-601,-75,0,0,0,0,0,-7,443,-97,0,-191,155,0,155,"42,443","4,758",0,"13,334","60,535",0,"60,535"
2-May-06,570,335,0,0,0,-81,334,0,0,1,0,0,-19,296,58,0,216,570,0,570,"42,739","4,816",0,"13,550","61,105",0,"61,105"
3-May-06,280,292,0,0,0,7,538,0,-122,-20,-416,0,1,98,149,0,33,280,0,280,"42,836","4,965",0,"13,583","61,385",0,"61,385"
4-May-06,-263,290,0,0,0,0,-496,0,0,1,0,0,-58,213,0,0,-476,-263,0,-263,"43,049","4,965",0,"13,108","61,121",0,"61,121"
5-May-06,252,290,0,0,0,2,-90,0,0,1,0,0,50,641,-521,0,132,252,0,252,"43,690","4,444",0,"13,240","61,374",0,"61,374"
8-May-06,-22,291,0,0,0,-98,-216,0,0,0,0,0,1,119,21,0,-161,-22,0,-22,"43,808","4,465",0,"13,079","61,352",0,"61,352"
9-May-06,-208,260,0,0,0,-68,-409,0,0,0,0,0,9,-222,48,0,-34,-208,0,-208,"43,586","4,513",0,"13,044","61,144",0,"61,144"
10-May-06,198,290,0,0,0,31,-18,0,0,0,-97,0,-9,-145,-69,0,411,198,0,198,"43,441","4,444",0,"13,456","61,341",0,"61,341"
11-May-06,314,228,0,0,0,37,48,0,0,1,0,0,0,-100,6,0,408,314,0,314,"43,341","4,450",0,"13,864","61,655",0,"61,655"
12-May-06,-214,95,0,0,0,4,-299,0,0,1,0,0,-16,54,-191,0,-77,-214,0,-214,"43,395","4,259",0,"13,787","61,441",0,"61,441"
15-May-06,468,305,0,0,0,9,122,0,0,1,31,0,2,-349,266,0,551,468,0,468,"43,046","4,525",0,"14,338","61,909",0,"61,909"
16-May-06,-412,243,0,0,0,-46,-611,0,0,1,0,0,1,-259,-80,0,-73,-412,0,-412,"42,787","4,445",0,"14,265","61,497",0,"61,497"
17-May-06,-147,281,0,0,0,0,-428,0,0,25,-45,0,20,-97,-133,0,83,-147,0,-147,"42,690","4,312",0,"14,348","61,350",0,"61,350"
18-May-06,92,160,0,0,0,-1,-84,0,0,4,0,0,13,-27,-51,0,170,92,0,92,"42,663","4,261",0,"14,518","61,442",0,"61,442"
19-May-06,"-1,690",179,0,0,0,"-1,893",22,0,0,1,0,0,0,142,-194,0,"-1,639","-1,690",0,"-1,690","42,806","4,067",0,"12,879","59,752",0,"59,752"
22-May-06,"2,004",132,0,0,0,"1,901",-85,0,0,1,50,0,5,-146,187,0,"1,963","2,004",0,"2,004","42,660","4,254",0,"14,842","61,756",0,"61,756"
23-May-06,-197,314,0,0,0,-20,-526,0,0,1,33,0,0,-163,109,0,-144,-197,0,-197,"42,498","4,363",0,"14,698","61,559",0,"61,559"
24-May-06,-287,-23,0,0,0,42,250,0,0,1,-566,0,9,39,25,0,-351,-287,0,-287,"42,537","4,388",0,"14,347","61,272",0,"61,272"
26-May-06,-26,171,0,0,0,-68,-136,0,0,0,0,0,8,60,109,0,-195,-26,0,-26,"42,597","4,497",0,"14,152","61,246",0,"61,246"
29-May-06,-539,1,0,0,0,9,-548,0,0,1,0,0,-3,-193,459,0,-805,-539,0,-539,"42,403","4,956",0,"13,347","60,706",0,"60,706"
30-May-06,-488,-1,0,0,0,63,-552,0,0,1,0,0,1,-5,79,0,-562,-488,0,-488,"42,398","5,035",0,"12,785","60,218",0,"60,218"
31-May-06,-21,-76,0,0,0,-66,222,0,0,2,-96,0,-7,294,-45,0,-270,-21,0,-21,"42,692","4,990",0,"12,515","60,197",0,"60,197"
1-Jun-06,"1,236",20,0,0,0,7,"1,167",0,0,0,39,0,2,355,11,0,870,"1,236",0,"1,236","43,047","5,001",0,"13,384","61,432",0,"61,432"
2-Jun-06,81,235,0,0,0,-7,-23,0,-104,-19,0,0,-1,529,-158,0,-290,81,0,81,"43,576","4,843",0,"13,094","61,513",0,"61,513"
5-Jun-06,421,263,0,0,0,4,153,0,0,1,64,0,-66,343,135,0,-57,421,0,421,"43,918","4,978",0,"13,037","61,934",0,"61,934"
6-Jun-06,-38,24,0,0,0,-62,-50,0,0,1,0,0,50,143,-155,0,-26,-38,0,-38,"44,061","4,823",0,"13,012","61,896",0,"61,896"
7-Jun-06,-162,275,0,0,0,-165,42,0,0,1,-337,0,21,190,-257,0,-95,-162,0,-162,"44,251","4,566",0,"12,916","61,734",0,"61,734"
8-Jun-06,349,127,0,0,0,-114,288,0,0,1,48,0,-1,82,20,0,247,349,0,349,"44,333","4,586",0,"13,164","62,083",0,"62,083"
9-Jun-06,356,216,0,0,0,65,63,0,0,1,4,0,7,106,-95,0,345,356,0,356,"44,439","4,491",0,"13,508","62,439",0,"62,439"
12-Jun-06,-147,170,0,0,0,35,-336,0,0,1,0,0,-17,-205,186,0,-128,-147,0,-147,"44,234","4,677",0,"13,380","62,291",0,"62,291"
13-Jun-06,274,223,0,0,0,-13,67,0,0,1,0,0,-4,-282,-1,0,557,274,0,274,"43,952","4,676",0,"13,937","62,566",0,"62,566"
14-Jun-06,132,36,0,0,0,-40,231,0,0,1,-110,0,15,-129,-95,0,356,132,0,132,"43,823","4,581",0,"14,293","62,698",0,"62,698"
15-Jun-06,613,253,0,0,0,-20,321,0,0,1,60,0,-3,0,-11,0,623,613,0,613,"43,823","4,570",0,"14,917","63,310",0,"63,310"
16-Jun-06,388,330,0,0,0,-8,64,0,0,1,0,0,2,45,-75,0,418,388,0,388,"43,868","4,495",0,"15,335","63,698",0,"63,698"
20-Jun-06,50,145,0,0,0,36,-135,0,0,2,0,0,2,-278,263,0,64,50,0,50,"43,591","4,758",0,"15,399","63,748",0,"63,748"
21-Jun-06,-498,276,0,0,0,-567,391,0,0,1,-596,0,-1,-209,83,0,-372,-498,0,-498,"43,382","4,841",0,"15,028","63,250",0,"63,250"
22-Jun-06,-594,178,0,"-1,400",0,"1,185",-565,0,0,1,0,0,8,50,-87,0,-557,-594,0,-594,"43,432","4,754",0,"14,471","62,657",0,"62,657"
23-Jun-06,397,200,0,0,0,-27,223,0,0,1,0,0,-1,245,-275,0,427,397,0,397,"43,677","4,479",0,"14,898","63,054",0,"63,054"
26-Jun-06,73,224,0,0,0,19,-173,0,0,0,0,0,2,-66,309,0,-170,73,0,73,"43,611","4,788",0,"14,728","63,127",0,"63,127"
27-Jun-06,29,76,0,0,0,2,-54,0,0,1,0,0,4,-69,296,0,-198,29,0,29,"43,542","5,084",0,"14,530","63,155",0,"63,155"
28-Jun-06,-109,-15,0,0,0,48,395,0,0,1,-595,0,57,228,100,0,-437,-109,0,-109,"43,770","5,184",0,"14,092","63,046",0,"63,046"
29-Jun-06,445,79,0,0,0,288,-41,0,0,1,118,0,0,331,219,0,-105,445,0,445,"44,101","5,403",0,"13,988","63,491",0,"63,491"
30-Jun-06,72,250,0,0,0,-100,-77,0,0,1,0,0,-2,591,-258,0,-261,72,0,72,"44,692","5,145",0,"13,726","63,564",0,"63,564"
3-Jul-06,975,207,0,0,0,14,745,0,0,1,0,0,8,559,-86,0,502,975,0,975,"45,251","5,059",0,"14,228","64,538",0,"64,538"
4-Jul-06,-167,1,0,0,0,0,-86,0,-105,-20,44,0,0,291,-232,0,-225,-167,0,-167,"45,542","4,827",0,"14,003","64,372",0,"64,372"
5-Jul-06,417,346,0,0,0,1,128,0,0,1,-5,0,-54,382,155,0,-121,417,0,417,"45,924","4,982",0,"13,882","64,788",0,"64,788"
6-Jul-06,329,252,0,0,0,-21,46,0,0,1,2,0,49,491,-144,0,-19,329,0,329,"46,415","4,838",0,"13,863","65,117",0,"65,117"
7-Jul-06,338,288,0,0,0,-110,158,0,0,1,0,0,2,463,-119,0,-6,338,0,338,"46,879","4,719",0,"13,857","65,455",0,"65,455"
10-Jul-06,-75,85,0,0,0,-116,-47,0,0,1,0,0,2,-73,208,0,-210,-75,0,-75,"46,806","4,927",0,"13,647","65,380",0,"65,380"
11-Jul-06,274,165,0,0,0,66,34,0,0,1,0,0,9,-239,24,0,489,274,0,274,"46,567","4,951",0,"14,136","65,654",0,"65,654"
12-Jul-06,-635,277,0,0,0,33,-301,0,0,1,-624,0,-20,-128,-147,0,-359,-635,0,-635,"46,439","4,804",0,"13,776","65,020",0,"65,020"
13-Jul-06,283,210,0,0,0,-51,120,0,0,1,0,0,3,-48,-113,0,443,283,0,283,"46,392","4,691",0,"14,220","65,302",0,"65,302"
14-Jul-06,-128,110,0,0,0,-103,-139,0,0,1,0,0,4,-11,-126,0,9,-128,0,-128,"46,381","4,565",0,"14,229","65,175",0,"65,175"
17-Jul-06,334,198,0,0,0,99,40,0,0,1,-4,0,0,-282,225,0,391,334,0,334,"46,099","4,790",0,"14,620","65,509",0,"65,509"
18-Jul-06,365,208,0,0,0,-6,164,0,0,1,-2,0,0,-228,-23,0,616,365,0,365,"45,871","4,767",0,"15,235","65,874",0,"65,874"
19-Jul-06,-536,205,0,0,0,60,-235,0,0,1,-546,0,-20,-164,-155,0,-217,-536,0,-536,"45,707","4,612",0,"15,019","65,338",0,"65,338"
20-Jul-06,-174,73,0,0,0,-364,53,0,0,1,15,0,48,139,-179,0,-134,-174,0,-174,"45,846","4,433",0,"14,885","65,164",0,"65,164"
21-Jul-06,278,171,0,0,0,339,-275,0,0,1,30,0,12,163,-200,0,314,278,0,278,"46,009","4,233",0,"15,200","65,442",0,"65,442"
24-Jul-06,117,5,0,0,0,-7,118,0,0,1,0,0,0,-217,266,0,68,117,0,117,"45,792","4,499",0,"15,268","65,559",0,"65,559"
25-Jul-06,249,174,0,0,0,-20,95,0,0,1,0,0,-2,-159,80,0,328,249,0,249,"45,633","4,579",0,"15,596","65,807",0,"65,807"
26-Jul-06,-351,213,0,0,0,7,-55,0,0,1,-516,0,-1,-78,91,0,-364,-351,0,-351,"45,554","4,670",0,"15,231","65,456",0,"65,456"
27-Jul-06,-403,-6,0,0,0,-13,-394,0,0,1,0,0,8,88,62,0,-554,-403,0,-403,"45,643","4,732",0,"14,678","65,052",0,"65,052"
28-Jul-06,18,52,0,0,0,200,-237,0,0,1,2,0,0,194,70,0,-246,18,0,18,"45,836","4,802",0,"14,432","65,070",0,"65,070"
31-Jul-06,-377,370,0,0,0,-116,-624,0,0,1,0,0,-9,182,184,0,-743,-377,0,-377,"46,019","4,986",0,"13,689","64,693",0,"64,693"
1-Aug-06,"1,981",234,0,0,0,7,"1,736",0,0,1,0,0,3,121,141,0,"1,719","1,981",0,"1,981","46,140","5,127",0,"15,407","66,674",0,"66,674"
2-Aug-06,-363,86,0,0,0,-181,5,0,-107,-18,-149,0,0,205,-29,0,-540,-363,0,-363,"46,345","5,098",0,"14,868","66,311",0,"66,311"
3-Aug-06,685,178,0,0,0,175,430,0,-129,-8,51,0,-13,299,-6,0,391,685,0,685,"46,644","5,092",0,"15,259","66,996",0,"66,996"
4-Aug-06,41,456,0,0,0,-4,-365,0,0,1,16,0,-63,534,-321,0,-172,41,0,41,"47,178","4,771",0,"15,088","67,036",0,"67,036"
7-Aug-06,259,263,0,0,0,-25,-41,0,0,1,12,0,49,213,-118,0,164,259,0,259,"47,391","4,653",0,"15,251","67,296",0,"67,296"
8-Aug-06,-299,178,0,0,0,-109,-373,0,0,0,2,0,3,-173,37,0,-163,-299,0,-299,"47,219","4,690",0,"15,088","66,997",0,"66,997"
9-Aug-06,-16,279,0,0,0,-107,-206,0,0,1,32,0,-15,-191,-79,0,254,-16,0,-16,"47,028","4,611",0,"15,342","66,981",0,"66,981"
10-Aug-06,822,397,"-1,700","1,700",0,74,284,0,0,0,66,0,1,-85,-12,0,919,822,0,822,"46,942","4,599",0,"16,261","67,802",0,"67,802"
11-Aug-06,101,303,0,0,0,16,-206,0,0,1,0,0,-14,-49,-120,0,269,101,0,101,"46,894","4,479",0,"16,530","67,903",0,"67,903"
14-Aug-06,-109,253,0,0,0,-14,-351,0,0,1,0,0,2,-308,168,0,31,-109,0,-109,"46,586","4,647",0,"16,561","67,793",0,"67,793"
15-Aug-06,545,293,0,0,0,-86,305,0,0,1,35,0,-2,-295,-82,0,922,545,0,545,"46,290","4,565",0,"17,483","68,338",0,"68,338"
16-Aug-06,-742,422,0,0,0,39,-382,0,0,1,-868,0,47,-136,-259,0,-347,-742,0,-742,"46,155","4,306",0,"17,136","67,597",0,"67,597"
17-Aug-06,182,244,0,0,0,-4,-57,0,0,0,4,0,-5,-51,-51,0,284,182,0,182,"46,104","4,255",0,"17,420","67,779",0,"67,779"
18-Aug-06,-431,159,0,0,0,-7,-603,0,0,1,18,0,2,69,-108,0,-391,-431,0,-431,"46,172","4,147",0,"17,029","67,349",0,"67,349"
22-Aug-06,608,228,0,0,0,101,199,0,0,2,67,0,11,-256,150,0,714,608,0,608,"45,916","4,297",0,"17,743","67,956",0,"67,956"
23-Aug-06,-369,207,0,0,0,-93,411,0,0,1,-897,0,1,-260,-18,0,-91,-369,0,-369,"45,656","4,279",0,"17,652","67,587",0,"67,587"
24-Aug-06,-55,226,-200,0,0,-1,-91,0,0,1,8,0,3,3,-144,0,86,-55,0,-55,"45,659","4,135",0,"17,738","67,533",0,"67,533"
25-Aug-06,-339,191,0,-750,0,-20,233,0,0,2,5,0,0,128,-147,0,-320,-339,0,-339,"45,787","3,988",0,"17,418","67,193",0,"67,193"
28-Aug-06,-38,1,0,0,0,201,-242,0,0,0,0,0,2,-217,326,0,-147,-38,0,-38,"45,570","4,314",0,"17,271","67,156",0,"67,156"
29-Aug-06,-475,154,0,0,0,-173,-463,0,0,1,0,0,6,-94,141,0,-522,-475,0,-475,"45,476","4,455",0,"16,749","66,681",0,"66,681"
30-Aug-06,-274,156,0,0,0,94,110,0,0,1,-642,0,7,169,3,0,-446,-274,0,-274,"45,646","4,458",0,"16,303","66,407",0,"66,407"
31-Aug-06,-790,50,-250,250,0,-7,-829,0,0,1,0,0,-5,283,193,0,"-1,266",-790,0,-790,"45,929","4,651",0,"15,037","65,617",0,"65,617"
1-Sep-06,"2,066",157,0,0,0,6,"1,850",0,0,1,41,0,11,488,-62,0,"1,640","2,066",0,"2,066","46,417","4,589",0,"16,677","67,683",0,"67,683"
4-Sep-06,146,1,0,0,0,3,475,0,-253,-20,0,0,-60,368,-38,0,-184,146,0,146,"46,785","4,551",0,"16,493","67,829",0,"67,829"
5-Sep-06,252,157,0,0,0,-7,52,0,0,0,0,0,51,104,19,0,129,252,0,252,"46,889","4,570",0,"16,622","68,081",0,"68,081"
6-Sep-06,-152,102,0,0,0,-3,262,0,0,1,-512,0,-2,301,-206,0,-247,-152,0,-152,"47,190","4,364",0,"16,375","67,929",0,"67,929"
7-Sep-06,208,-11,0,0,0,-108,315,0,0,1,23,0,-13,310,-45,0,-57,208,0,208,"47,501","4,319",0,"16,318","68,137",0,"68,137"
8-Sep-06,229,191,0,-350,0,-131,477,0,0,0,50,0,-7,147,12,0,71,229,0,229,"47,647","4,331",0,"16,389","68,367",0,"68,367"
11-Sep-06,338,138,0,0,0,10,164,0,0,0,2,0,22,-233,157,0,414,338,0,338,"47,414","4,488",0,"16,802","68,704",0,"68,704"
12-Sep-06,39,152,0,0,0,52,-159,0,0,0,0,0,-7,-304,-142,0,485,39,0,39,"47,111","4,346",0,"17,287","68,744",0,"68,744"
13-Sep-06,207,-3,0,0,0,39,211,0,0,0,-40,0,0,-207,-206,0,620,207,0,207,"46,904","4,140",0,"17,907","68,951",0,"68,951"
14-Sep-06,418,196,0,0,0,-54,275,0,0,1,0,0,1,-89,-77,0,584,418,0,418,"46,815","4,063",0,"18,491","69,369",0,"69,369"
15-Sep-06,500,182,0,0,0,1,254,0,0,0,62,0,1,15,-138,0,623,500,0,500,"46,829","3,925",0,"19,115","69,869",0,"69,869"
18-Sep-06,3,147,0,0,0,-9,-133,0,0,0,0,0,-3,-311,149,0,165,3,0,3,"46,518","4,074",0,"19,280","69,872",0,"69,872"
19-Sep-06,9,123,0,0,0,83,-199,0,0,1,2,0,0,-258,-18,0,286,9,0,9,"46,260","4,056",0,"19,566","69,882",0,"69,882"
20-Sep-06,-107,93,0,0,0,-40,20,0,0,0,-201,0,20,-69,-204,0,166,-107,0,-107,"46,191","3,852",0,"19,732","69,775",0,"69,775"
21-Sep-06,-86,-35,0,0,0,-61,7,0,0,0,0,0,2,75,-113,0,-48,-86,0,-86,"46,266","3,739",0,"19,684","69,688",0,"69,688"
22-Sep-06,60,174,0,-170,0,-13,67,0,0,0,0,0,2,159,-101,0,1,60,0,60,"46,425","3,638",0,"19,685","69,748",0,"69,748"
25-Sep-06,626,203,0,0,0,32,390,0,0,0,0,0,0,-210,303,0,533,626,0,626,"46,215","3,941",0,"20,218","70,374",0,"70,374"
26-Sep-06,286,12,0,0,0,-17,288,0,0,0,0,0,2,-122,61,0,347,286,0,286,"46,093","4,002",0,"20,565","70,660",0,"70,660"
27-Sep-06,-586,-12,0,0,0,12,-384,0,0,0,-211,0,8,34,85,0,-706,-586,0,-586,"46,128","4,087",0,"19,859","70,074",0,"70,074"
28-Sep-06,794,1,0,530,0,207,5,0,0,0,50,0,2,146,280,0,369,794,0,794,"46,273","4,367",0,"20,228","70,868",0,"70,868"
29-Sep-06,"-1,440",16,0,0,0,-202,"-1,306",0,0,0,57,0,-6,424,-11,0,"-1,853","-1,440",0,"-1,440","46,697","4,356",0,"18,375","69,427",0,"69,427"
2-Oct-06,862,67,0,-395,0,99,"1,088",0,0,1,0,0,3,319,167,0,376,862,0,862,"47,016","4,523",0,"18,751","70,290",0,"70,290"
3-Oct-06,-31,113,0,0,0,-1,-28,0,-106,-18,2,0,6,140,46,0,-217,-31,0,-31,"47,156","4,569",0,"18,534","70,258",0,"70,258"
4-Oct-06,-3,138,0,0,0,-4,-598,0,0,0,525,0,-63,243,-37,0,-209,-3,0,-3,"47,399","4,532",0,"18,325","70,256",0,"70,256"
5-Oct-06,479,169,0,0,0,-5,253,0,0,0,2,0,60,488,-99,0,90,479,0,479,"47,887","4,433",0,"18,415","70,735",0,"70,735"
6-Oct-06,548,170,-500,"1,000",0,-111,-18,0,0,0,4,0,2,496,-180,0,232,548,0,548,"48,383","4,253",0,"18,647","71,283",0,"71,283"
9-Oct-06,-673,2,0,-516,0,-119,-40,0,0,0,0,0,0,-81,153,0,-745,-673,0,-673,"48,302","4,406",0,"17,902","70,610",0,"70,610"
10-Oct-06,263,145,0,0,0,57,56,0,0,-1,0,0,6,-225,23,0,465,263,0,263,"48,077","4,429",0,"18,367","70,873",0,"70,873"
11-Oct-06,-336,155,0,0,0,43,259,0,0,0,-792,0,-2,-283,23,0,-76,-336,0,-336,"47,794","4,452",0,"18,291","70,537",0,"70,537"
12-Oct-06,82,183,0,0,0,-7,-141,0,0,0,53,0,-7,-39,6,0,116,82,0,82,"47,755","4,458",0,"18,407","70,620",0,"70,620"
13-Oct-06,295,223,0,0,0,-102,172,0,0,1,0,0,1,-1,-140,0,436,295,0,295,"47,754","4,318",0,"18,843","70,915",0,"70,915"
17-Oct-06,195,226,0,0,0,1,-32,0,0,1,0,0,-1,-473,198,0,470,195,0,195,"47,281","4,516",0,"19,313","71,110",0,"71,110"
18-Oct-06,18,268,0,0,0,47,329,0,0,11,-658,0,22,-322,-92,0,432,18,0,18,"46,959","4,424",0,"19,745","71,128",0,"71,128"
19-Oct-06,-76,149,0,0,0,87,-384,0,0,1,79,0,-6,-71,-254,0,249,-76,0,-76,"46,888","4,170",0,"19,994","71,052",0,"71,052"
20-Oct-06,-333,183,0,0,0,-11,-524,0,0,0,16,0,2,150,-315,0,-168,-333,0,-333,"47,038","3,855",0,"19,826","70,719",0,"70,719"
23-Oct-06,"-1,086",216,0,"-1,090",0,-143,-70,0,0,1,0,0,0,-240,207,0,"-1,053","-1,086",0,"-1,086","46,798","4,062",0,"18,773","69,633",0,"69,633"
24-Oct-06,239,178,0,0,0,15,46,0,0,1,0,0,-1,-173,-37,0,449,239,0,239,"46,625","4,025",0,"19,221","69,871",0,"69,871"
25-Oct-06,-710,122,0,0,0,68,-175,0,0,0,-735,0,9,8,-86,0,-632,-710,0,-710,"46,633","3,939",0,"18,589","69,162",0,"69,162"
26-Oct-06,-926,163,0,0,0,-7,"-1,023",0,0,0,10,0,-70,42,117,0,"-1,085",-926,0,-926,"46,675","4,056",0,"17,505","68,235",0,"68,235"
27-Oct-06,344,116,0,"1,000",0,-143,-646,0,0,1,10,0,7,137,126,0,81,344,0,344,"46,812","4,182",0,"17,585","68,579",0,"68,579"
30-Oct-06,-264,50,0,0,0,113,-429,0,0,1,1,0,1,28,435,0,-727,-264,0,-264,"46,841","4,617",0,"16,858","68,316",0,"68,316"
31-Oct-06,-423,190,0,0,0,-19,-596,0,0,1,0,0,1,128,53,0,-605,-423,0,-423,"46,969","4,670",0,"16,254","67,893",0,"67,893"
1-Nov-06,"1,309",219,0,0,0,7,"1,452",0,0,1,-370,0,2,317,92,0,901,"1,309",0,"1,309","47,285","4,762",0,"17,154","69,202",0,"69,202"
2-Nov-06,676,244,0,0,0,-184,738,0,-107,-17,2,0,0,411,236,0,29,676,0,676,"47,697","4,998",0,"17,183","69,878",0,"69,878"
3-Nov-06,697,178,0,0,0,180,330,0,0,1,6,0,2,603,-138,0,232,697,0,697,"48,300","4,860",0,"17,415","70,575",0,"70,575"
